med_code_id,term,snomed_ct_concept_id,observations
24293,Unknown,,
5455,Unknown,,
54874,Unknown,,
104699,Unknown,,
35186,Unknown,,
57481,Unknown,,
88022,Unknown,,
54253,Unknown,,
12204,Unknown,,
59383,Unknown,,
